Voxel_Number,X,Y,Z
35261,29,44,33
35262,29,44,34
35263,29,44,35
35264,29,44,36
35265,29,44,37
35266,29,44,38
35267,29,44,39
35268,29,44,40
35269,29,44,41
35270,29,44,42
35271,29,44,43
35272,29,44,44
35273,29,44,45
35274,29,44,46
35275,29,44,47
35276,29,44,48
35277,29,44,49
35278,29,45,18
35279,29,45,19
35280,29,45,20
35281,29,45,21
35282,29,45,22
35283,29,45,23
35284,29,45,24
35285,29,45,25
35286,29,45,26
35287,29,45,27
35288,29,45,28
35289,29,45,29
35290,29,45,30
35291,29,45,31
35292,29,45,32
35293,29,45,33
35294,29,45,34
35295,29,45,35
35296,29,45,36
35297,29,45,37
35298,29,45,38
35299,29,45,39
35300,29,45,40
35301,29,45,41
35302,29,45,42
35303,29,45,43
35304,29,45,44
35305,29,45,45
35306,29,45,46
35307,29,45,47
35308,29,45,48
35309,29,46,16
35310,29,46,17
35311,29,46,18
35312,29,46,19
35313,29,46,20
35314,29,46,21
35315,29,46,22
35316,29,46,23
35317,29,46,24
35318,29,46,25
35319,29,46,26
35320,29,46,27
35321,29,46,28
35322,29,46,29
35323,29,46,30
35324,29,46,31
35325,29,46,32
35326,29,46,33
35327,29,46,34
35328,29,46,35
35329,29,46,36
35330,29,46,37
35331,29,46,38
35332,29,46,39
35333,29,46,40
35334,29,46,41
35335,29,46,42
35336,29,46,43
35337,29,46,44
35338,29,46,45
35339,29,46,46
35340,29,46,47
35341,29,46,48
35342,29,47,16
35343,29,47,17
35344,29,47,18
35345,29,47,19
35346,29,47,20
35347,29,47,21
35348,29,47,22
35349,29,47,23
35350,29,47,24
35351,29,47,25
35352,29,47,26
35353,29,47,27
35354,29,47,28
35355,29,47,29
35356,29,47,30
35357,29,47,31
35358,29,47,32
35359,29,47,33
35360,29,47,34
35361,29,47,35
35362,29,47,36
35363,29,47,37
35364,29,47,38
35365,29,47,39
35366,29,47,40
35367,29,47,41
35368,29,47,42
35369,29,47,43
35370,29,47,44
35371,29,47,45
35372,29,47,46
35373,29,47,47
35374,29,47,48
35375,29,48,15
35376,29,48,16
35377,29,48,17
35378,29,48,18
35379,29,48,19
35380,29,48,20
35381,29,48,21
35382,29,48,22
35383,29,48,23
35384,29,48,24
35385,29,48,25
35386,29,48,26
35387,29,48,27
35388,29,48,28
35389,29,48,29
35390,29,48,30
35391,29,48,31
35392,29,48,32
35393,29,48,33
35394,29,48,34
35395,29,48,35
35396,29,48,36
35397,29,48,37
35398,29,48,38
35399,29,48,39
35400,29,48,40
35401,29,48,41
35402,29,48,42
35403,29,48,43
35404,29,48,44
35405,29,48,45
35406,29,48,46
35407,29,48,47
35408,29,49,14
35409,29,49,15
35410,29,49,16
35411,29,49,17
35412,29,49,18
35413,29,49,19
35414,29,49,20
35415,29,49,21
35416,29,49,22
35417,29,49,23
35418,29,49,24
35419,29,49,25
35420,29,49,26
35421,29,49,27
35422,29,49,28
35423,29,49,29
35424,29,49,30
35425,29,49,31
35426,29,49,32
35427,29,49,33
35428,29,49,34
35429,29,49,35
35430,29,49,36
35431,29,49,37
35432,29,49,38
35433,29,49,39
35434,29,49,40
35435,29,49,41
35436,29,49,42
35437,29,49,43
35438,29,49,44
35439,29,49,45
35440,29,49,46
35441,29,50,14
35442,29,50,15
35443,29,50,16
35444,29,50,17
35445,29,50,18
35446,29,50,19
35447,29,50,20
35448,29,50,21
35449,29,50,22
35450,29,50,23
35451,29,50,24
35452,29,50,25
35453,29,50,26
35454,29,50,27
35455,29,50,28
35456,29,50,29
35457,29,50,30
35458,29,50,31
35459,29,50,32
35460,29,50,33
35461,29,50,34
35462,29,50,35
35463,29,50,36
35464,29,50,37
35465,29,50,38
35466,29,50,39
35467,29,50,40
35468,29,50,41
35469,29,50,42
35470,29,50,43
35471,29,50,44
35472,29,50,45
35473,29,50,46
35474,29,51,14
35475,29,51,15
35476,29,51,16
35477,29,51,17
35478,29,51,18
35479,29,51,19
35480,29,51,20
35481,29,51,21
35482,29,51,22
35483,29,51,23
35484,29,51,24
35485,29,51,25
35486,29,51,26
35487,29,51,27
35488,29,51,28
35489,29,51,29
35490,29,51,30
35491,29,51,31
35492,29,51,32
35493,29,51,33
35494,29,51,34
35495,29,51,35
35496,29,51,36
35497,29,51,37
35498,29,51,38
35499,29,51,39
35500,29,51,40
35501,29,51,41
35502,29,51,42
35503,29,51,43
35504,29,51,44
35505,29,51,45
35506,29,51,46
35507,29,52,14
35508,29,52,15
35509,29,52,16
35510,29,52,17
35511,29,52,18
35512,29,52,19
35513,29,52,20
35514,29,52,21
35515,29,52,22
35516,29,52,23
35517,29,52,24
35518,29,52,25
35519,29,52,26
35520,29,52,27
35521,29,52,28
35522,29,52,29
35523,29,52,30
35524,29,52,31
35525,29,52,32
35526,29,52,33
35527,29,52,34
35528,29,52,35
35529,29,52,36
35530,29,52,37
35531,29,52,38
35532,29,52,39
35533,29,52,40
35534,29,52,41
35535,29,52,42
35536,29,52,43
35537,29,52,44
35538,29,52,45
35539,29,52,46
35540,29,53,13
35541,29,53,14
35542,29,53,15
35543,29,53,16
35544,29,53,17
35545,29,53,18
35546,29,53,19
35547,29,53,20
35548,29,53,21
35549,29,53,22
35550,29,53,23
35551,29,53,24
35552,29,53,25
35553,29,53,26
35554,29,53,27
35555,29,53,28
35556,29,53,29
35557,29,53,30
35558,29,53,31
35559,29,53,32
35560,29,53,33
35561,29,53,34
35562,29,53,35
35563,29,53,36
35564,29,53,37
35565,29,53,38
35566,29,53,39
35567,29,53,40
35568,29,53,41
35569,29,53,42
35570,29,53,43
35571,29,53,44
35572,29,53,45
35573,29,53,46
35574,29,54,13
35575,29,54,14
35576,29,54,15
35577,29,54,16
35578,29,54,17
35579,29,54,18
35580,29,54,19
35581,29,54,20
35582,29,54,21
35583,29,54,22
35584,29,54,23
35585,29,54,24
35586,29,54,25
35587,29,54,26
35588,29,54,27
35589,29,54,28
35590,29,54,29
35591,29,54,30
35592,29,54,31
35593,29,54,32
35594,29,54,33
35595,29,54,34
35596,29,54,35
35597,29,54,36
35598,29,54,37
35599,29,54,38
35600,29,54,39
35601,29,54,40
35602,29,54,41
35603,29,54,42
35604,29,54,43
35605,29,54,44
35606,29,55,14
35607,29,55,15
35608,29,55,16
35609,29,55,17
35610,29,55,18
35611,29,55,19
35612,29,55,20
35613,29,55,21
35614,29,55,22
35615,29,55,23
35616,29,55,24
35617,29,55,25
35618,29,55,26
35619,29,55,27
35620,29,55,28
35621,29,55,29
35622,29,55,30
35623,29,55,31
35624,29,55,32
35625,29,55,33
35626,29,55,34
35627,29,55,35
35628,29,55,36
35629,29,55,37
35630,29,55,38
35631,29,55,39
35632,29,55,40
35633,29,55,41
35634,29,56,14
35635,29,56,15
35636,29,56,16
35637,29,56,17
35638,29,56,18
35639,29,56,19
35640,29,56,20
35641,29,56,21
35642,29,56,22
35643,29,56,23
35644,29,56,24
35645,29,56,25
35646,29,56,26
35647,29,56,27
35648,29,56,28
35649,29,56,29
35650,29,56,30
35651,29,56,31
35652,29,56,32
35653,29,56,33
35654,29,56,34
35655,29,56,35
35656,29,56,36
35657,29,56,37
35658,29,56,38
35659,29,56,39
35660,29,56,40
35661,29,56,41
35662,29,56,42
35663,29,57,13
35664,29,57,14
35665,29,57,15
35666,29,57,16
35667,29,57,17
35668,29,57,18
35669,29,57,19
35670,29,57,20
35671,29,57,21
35672,29,57,22
35673,29,57,23
35674,29,57,24
35675,29,57,25
35676,29,57,26
35677,29,57,27
35678,29,57,28
35679,29,57,29
35680,29,57,30
35681,29,57,31
35682,29,57,32
35683,29,57,33
35684,29,57,34
35685,29,57,35
35686,29,57,36
35687,29,57,37
35688,29,57,38
35689,29,57,39
35690,29,57,40
35691,29,57,41
35692,29,57,42
35693,29,58,13
35694,29,58,14
35695,29,58,15
35696,29,58,16
35697,29,58,17
35698,29,58,18
35699,29,58,19
35700,29,58,20
35701,29,58,21
35702,29,58,22
35703,29,58,23
35704,29,58,24
35705,29,58,25
35706,29,58,26
35707,29,58,27
35708,29,58,28
35709,29,58,29
35710,29,58,30
35711,29,58,31
35712,29,58,32
35713,29,58,33
35714,29,58,34
35715,29,58,35
35716,29,58,36
35717,29,58,37
35718,29,58,38
35719,29,58,39
35720,29,58,40
35721,29,58,41
35722,29,58,42
35723,29,59,14
35724,29,59,15
35725,29,59,16
35726,29,59,17
35727,29,59,18
35728,29,59,19
35729,29,59,20
35730,29,59,21
35731,29,59,22
35732,29,59,23
35733,29,59,24
35734,29,59,25
35735,29,59,26
35736,29,59,27
35737,29,59,28
35738,29,59,29
35739,29,59,30
35740,29,59,31
35741,29,59,32
35742,29,59,33
35743,29,59,34
35744,29,59,35
35745,29,59,36
35746,29,59,37
35747,29,59,38
35748,29,59,39
35749,29,59,40
35750,29,59,41
35751,29,60,14
35752,29,60,15
35753,29,60,16
35754,29,60,17
35755,29,60,18
35756,29,60,19
35757,29,60,20
35758,29,60,21
35759,29,60,22
35760,29,60,23
35761,29,60,24
35762,29,60,25
35763,29,60,26
35764,29,60,27
35765,29,60,28
35766,29,60,29
35767,29,60,30
35768,29,60,31
35769,29,60,32
35770,29,60,33
35771,29,60,34
35772,29,60,35
35773,29,60,36
35774,29,60,37
35775,29,60,38
35776,29,60,39
35777,29,60,40
35778,29,61,15
35779,29,61,16
35780,29,61,17
35781,29,61,18
35782,29,61,19
35783,29,61,20
35784,29,61,21
35785,29,61,22
35786,29,61,23
35787,29,61,24
35788,29,61,25
35789,29,61,26
35790,29,61,27
35791,29,61,28
35792,29,61,29
35793,29,61,30
35794,29,61,31
35795,29,61,32
35796,29,61,33
35797,29,61,34
35798,29,61,35
35799,29,61,36
35800,29,61,37
35801,29,61,38
35802,29,61,39
35803,29,62,15
35804,29,62,16
35805,29,62,17
35806,29,62,18
35807,29,62,19
35808,29,62,20
35809,29,62,21
35810,29,62,22
35811,29,62,23
35812,29,62,24
35813,29,62,25
35814,29,62,26
35815,29,62,27
35816,29,62,28
35817,29,62,29
35818,29,62,30
35819,29,62,31
35820,29,62,32
35821,29,62,33
35822,29,62,34
35823,29,62,35
35824,29,62,36
35825,29,62,37
35826,29,63,16
35827,29,63,17
35828,29,63,18
35829,29,63,19
35830,29,63,20
35831,29,63,21
35832,29,63,22
35833,29,63,23
35834,29,63,24
35835,29,63,25
35836,29,63,26
35837,29,63,27
35838,29,63,28
35839,29,63,29
35840,29,63,30
35841,29,63,31
35842,29,63,32
35843,29,63,33
35844,29,63,34
35845,29,63,35
35846,29,63,36
35847,29,64,16
35848,29,64,17
35849,29,64,18
35850,29,64,19
35851,29,64,20
35852,29,64,21
35853,29,64,22
35854,29,64,23
35855,29,64,24
35856,29,64,25
35857,29,64,26
35858,29,64,27
35859,29,64,28
35860,29,64,29
35861,29,64,30
35862,29,64,31
35863,29,64,32
35864,29,64,33
35865,29,64,34
35866,29,64,35
35867,29,64,36
35868,29,65,18
35869,29,65,19
35870,29,65,20
35871,29,65,21
35872,29,65,22
35873,29,65,23
35874,29,65,24
35875,29,65,25
35876,29,65,26
35877,29,65,27
35878,29,65,28
35879,29,65,29
35880,29,65,30
35881,29,65,31
35882,29,65,32
35883,29,65,33
35884,29,66,22
35885,29,66,23
35886,29,66,24
35887,29,66,25
35888,29,66,26
35889,29,66,27
35890,29,66,28
35891,29,66,29
35892,30,7,21
35893,30,7,22
35894,30,7,23
35895,30,7,24
35896,30,7,25
35897,30,7,26
35898,30,7,27
35899,30,7,28
35900,30,7,29
35901,30,8,18
35902,30,8,19
35903,30,8,20
35904,30,8,21
35905,30,8,22
35906,30,8,23
35907,30,8,24
35908,30,8,25
35909,30,8,26
35910,30,8,27
35911,30,8,28
35912,30,8,29
35913,30,8,30
35914,30,8,31
35915,30,9,16
35916,30,9,17
35917,30,9,18
35918,30,9,19
35919,30,9,20
35920,30,9,21
35921,30,9,22
35922,30,9,23
35923,30,9,24
35924,30,9,25
35925,30,9,26
35926,30,9,27
35927,30,9,28
35928,30,9,29
35929,30,9,30
35930,30,9,31
35931,30,9,32
35932,30,10,15
35933,30,10,16
35934,30,10,17
35935,30,10,18
35936,30,10,19
35937,30,10,20
35938,30,10,21
35939,30,10,22
35940,30,10,23
35941,30,10,24
35942,30,10,25
35943,30,10,26
35944,30,10,27
35945,30,10,28
35946,30,10,29
35947,30,10,30
35948,30,10,31
35949,30,10,32
35950,30,10,33
35951,30,10,34
35952,30,10,35
35953,30,11,15
35954,30,11,16
35955,30,11,17
35956,30,11,18
35957,30,11,19
35958,30,11,20
35959,30,11,21
35960,30,11,22
35961,30,11,23
35962,30,11,24
35963,30,11,25
35964,30,11,26
35965,30,11,27
35966,30,11,28
35967,30,11,29
35968,30,11,30
35969,30,11,31
35970,30,11,32
35971,30,11,33
35972,30,11,34
35973,30,11,35
35974,30,11,36
35975,30,11,37
35976,30,12,15
35977,30,12,16
35978,30,12,17
35979,30,12,18
35980,30,12,19
35981,30,12,20
35982,30,12,21
35983,30,12,22
35984,30,12,23
35985,30,12,24
35986,30,12,25
35987,30,12,26
35988,30,12,27
35989,30,12,28
35990,30,12,29
35991,30,12,30
35992,30,12,31
35993,30,12,32
35994,30,12,33
35995,30,12,34
35996,30,12,35
35997,30,12,36
35998,30,12,37
35999,30,13,16
36000,30,13,17
36001,30,13,18
36002,30,13,19
36003,30,13,20
36004,30,13,21
36005,30,13,22
36006,30,13,23
36007,30,13,24
36008,30,13,25
36009,30,13,26
36010,30,13,27
36011,30,13,28
36012,30,13,29
36013,30,13,30
36014,30,13,31
36015,30,13,32
36016,30,13,33
36017,30,13,34
36018,30,13,35
36019,30,13,36
36020,30,13,37
36021,30,13,38
36022,30,14,16
36023,30,14,17
36024,30,14,18
36025,30,14,19
36026,30,14,20
36027,30,14,21
36028,30,14,22
36029,30,14,23
36030,30,14,24
36031,30,14,25
36032,30,14,26
36033,30,14,27
36034,30,14,28
36035,30,14,29
36036,30,14,30
36037,30,14,31
36038,30,14,32
36039,30,14,33
36040,30,14,34
36041,30,14,35
36042,30,14,36
36043,30,14,37
36044,30,14,38
36045,30,15,17
36046,30,15,18
36047,30,15,19
36048,30,15,20
36049,30,15,21
36050,30,15,22
36051,30,15,23
36052,30,15,24
36053,30,15,25
36054,30,15,26
36055,30,15,27
36056,30,15,28
36057,30,15,29
36058,30,15,30
36059,30,15,31
36060,30,15,32
36061,30,15,33
36062,30,15,34
36063,30,15,35
36064,30,15,36
36065,30,15,37
36066,30,15,38
36067,30,15,39
36068,30,15,40
36069,30,16,17
36070,30,16,18
36071,30,16,19
36072,30,16,20
36073,30,16,21
36074,30,16,22
36075,30,16,23
36076,30,16,24
36077,30,16,25
36078,30,16,26
36079,30,16,27
36080,30,16,28
36081,30,16,29
36082,30,16,30
36083,30,16,31
36084,30,16,32
36085,30,16,33
36086,30,16,34
36087,30,16,35
36088,30,16,36
36089,30,16,37
36090,30,16,38
36091,30,16,39
36092,30,16,40
36093,30,16,41
36094,30,16,42
36095,30,17,17
36096,30,17,18
36097,30,17,19
36098,30,17,20
36099,30,17,21
36100,30,17,22
36101,30,17,23
36102,30,17,24
36103,30,17,25
36104,30,17,26
36105,30,17,27
36106,30,17,28
36107,30,17,29
36108,30,17,30
36109,30,17,31
36110,30,17,32
36111,30,17,33
36112,30,17,34
36113,30,17,35
36114,30,17,36
36115,30,17,37
36116,30,17,38
36117,30,17,39
36118,30,17,40
36119,30,17,41
36120,30,17,42
36121,30,17,43
36122,30,18,10
36123,30,18,11
36124,30,18,12
36125,30,18,13
36126,30,18,14
36127,30,18,15
36128,30,18,16
36129,30,18,17
36130,30,18,19
36131,30,18,20
36132,30,18,21
36133,30,18,22
36134,30,18,23
36135,30,18,24
36136,30,18,25
36137,30,18,26
36138,30,18,27
36139,30,18,28
36140,30,18,29
36141,30,18,30
36142,30,18,31
36143,30,18,32
36144,30,18,33
36145,30,18,34
36146,30,18,35
36147,30,18,36
36148,30,18,37
36149,30,18,38
36150,30,18,39
36151,30,18,40
36152,30,18,41
36153,30,18,42
36154,30,18,43
36155,30,18,44
36156,30,19,8
36157,30,19,9
36158,30,19,10
36159,30,19,11
36160,30,19,12
36161,30,19,13
36162,30,19,14
36163,30,19,15
36164,30,19,16
36165,30,19,17
36166,30,19,18
36167,30,19,19
36168,30,19,20
36169,30,19,21
36170,30,19,22
36171,30,19,23
36172,30,19,24
36173,30,19,25
36174,30,19,26
36175,30,19,27
36176,30,19,28
36177,30,19,29
36178,30,19,30
36179,30,19,31
36180,30,19,32
36181,30,19,33
36182,30,19,34
36183,30,19,35
36184,30,19,36
36185,30,19,37
36186,30,19,38
36187,30,19,39
36188,30,19,40
36189,30,19,41
36190,30,19,42
36191,30,19,43
36192,30,19,44
36193,30,20,8
36194,30,20,9
36195,30,20,10
36196,30,20,11
36197,30,20,12
36198,30,20,13
36199,30,20,14
36200,30,20,15
36201,30,20,16
36202,30,20,17
36203,30,20,18
36204,30,20,19
36205,30,20,20
36206,30,20,21
36207,30,20,22
36208,30,20,23
36209,30,20,24
36210,30,20,25
36211,30,20,26
36212,30,20,27
36213,30,20,28
36214,30,20,29
36215,30,20,30
36216,30,20,31
36217,30,20,32
36218,30,20,33
36219,30,20,34
36220,30,20,35
36221,30,20,36
36222,30,20,37
36223,30,20,38
36224,30,20,39
36225,30,20,40
36226,30,20,41
36227,30,20,42
36228,30,20,43
36229,30,20,44
36230,30,21,4
36231,30,21,5
36232,30,21,6
36233,30,21,7
36234,30,21,8
36235,30,21,9
36236,30,21,10
36237,30,21,11
36238,30,21,12
36239,30,21,13
36240,30,21,14
36241,30,21,15
36242,30,21,16
36243,30,21,17
36244,30,21,18
36245,30,21,19
36246,30,21,20
36247,30,21,21
36248,30,21,22
36249,30,21,23
36250,30,21,24
36251,30,21,25
36252,30,21,26
36253,30,21,27
36254,30,21,28
36255,30,21,29
36256,30,21,30
36257,30,21,31
36258,30,21,32
36259,30,21,33
36260,30,21,34
36261,30,21,35
36262,30,21,36
36263,30,21,37
36264,30,21,38
36265,30,21,39
36266,30,21,40
36267,30,21,41
36268,30,21,42
36269,30,21,43
36270,30,21,44
36271,30,21,45
36272,30,22,4
36273,30,22,5
36274,30,22,6
36275,30,22,7
36276,30,22,8
36277,30,22,9
36278,30,22,10
36279,30,22,11
36280,30,22,12
36281,30,22,13
36282,30,22,14
36283,30,22,15
36284,30,22,16
36285,30,22,17
36286,30,22,18
36287,30,22,19
36288,30,22,20
36289,30,22,21
36290,30,22,22
36291,30,22,23
36292,30,22,25
36293,30,22,26
36294,30,22,27
36295,30,22,28
36296,30,22,29
36297,30,22,30
36298,30,22,31
36299,30,22,32
36300,30,22,33
36301,30,22,34
36302,30,22,35
36303,30,22,36
36304,30,22,37
36305,30,22,38
36306,30,22,39
36307,30,22,40
36308,30,22,41
36309,30,22,42
36310,30,22,43
36311,30,22,44
36312,30,22,45
36313,30,23,3
36314,30,23,4
36315,30,23,5
36316,30,23,6
36317,30,23,7
36318,30,23,8
36319,30,23,9
36320,30,23,10
36321,30,23,11
36322,30,23,12
36323,30,23,13
36324,30,23,14
36325,30,23,15
36326,30,23,16
36327,30,23,17
36328,30,23,18
36329,30,23,19
36330,30,23,20
36331,30,23,21
36332,30,23,22
36333,30,23,23
36334,30,23,26
36335,30,23,27
36336,30,23,28
36337,30,23,29
36338,30,23,30
36339,30,23,31
36340,30,23,32
36341,30,23,33
36342,30,23,34
36343,30,23,35
36344,30,23,36
36345,30,23,37
36346,30,23,38
36347,30,23,39
36348,30,23,40
36349,30,23,41
36350,30,23,42
36351,30,23,43
36352,30,24,3
36353,30,24,4
36354,30,24,5
36355,30,24,6
36356,30,24,7
36357,30,24,8
36358,30,24,9
36359,30,24,10
36360,30,24,11
36361,30,24,12
36362,30,24,13
36363,30,24,14
36364,30,24,15
36365,30,24,16
36366,30,24,17
36367,30,24,18
36368,30,24,19
36369,30,24,20
36370,30,24,21
36371,30,24,22
36372,30,24,23
36373,30,24,26
36374,30,24,27
36375,30,24,28
36376,30,24,29
36377,30,24,30
36378,30,24,31
36379,30,24,32
36380,30,24,33
36381,30,24,34
36382,30,24,35
36383,30,24,36
36384,30,24,37
36385,30,24,38
36386,30,24,39
36387,30,24,40
36388,30,24,41
36389,30,24,42
36390,30,24,43
36391,30,24,44
36392,30,25,0
36393,30,25,1
36394,30,25,2
36395,30,25,3
36396,30,25,4
36397,30,25,5
36398,30,25,6
36399,30,25,7
36400,30,25,8
36401,30,25,9
36402,30,25,10
36403,30,25,11
36404,30,25,12
36405,30,25,13
36406,30,25,14
36407,30,25,15
36408,30,25,16
36409,30,25,17
36410,30,25,18
36411,30,25,19
36412,30,25,20
36413,30,25,21
36414,30,25,22
36415,30,25,23
36416,30,25,27
36417,30,25,28
36418,30,25,29
36419,30,25,30
36420,30,25,31
36421,30,25,32
36422,30,25,33
36423,30,25,34
36424,30,25,35
36425,30,25,36
36426,30,25,37
36427,30,25,38
36428,30,25,39
36429,30,25,40
36430,30,25,41
36431,30,25,42
36432,30,25,43
36433,30,25,44
36434,30,26,0
36435,30,26,1
36436,30,26,2
36437,30,26,3
36438,30,26,4
36439,30,26,5
36440,30,26,6
36441,30,26,7
36442,30,26,8
36443,30,26,9
36444,30,26,10
36445,30,26,11
36446,30,26,12
36447,30,26,13
36448,30,26,14
36449,30,26,15
36450,30,26,16
36451,30,26,17
36452,30,26,18
36453,30,26,19
36454,30,26,20
36455,30,26,21
36456,30,26,22
36457,30,26,23
36458,30,26,26
36459,30,26,27
36460,30,26,28
36461,30,26,29
36462,30,26,30
36463,30,26,31
36464,30,26,32
36465,30,26,33
36466,30,26,34
36467,30,26,35
36468,30,26,36
36469,30,26,37
36470,30,26,38
36471,30,26,39
36472,30,26,40
36473,30,26,41
36474,30,26,42
36475,30,26,43
36476,30,26,44
36477,30,27,0
36478,30,27,1
36479,30,27,2
36480,30,27,3
36481,30,27,4
36482,30,27,5
36483,30,27,6
36484,30,27,7
36485,30,27,8
36486,30,27,9
36487,30,27,10
36488,30,27,11
36489,30,27,12
36490,30,27,13
36491,30,27,14
36492,30,27,15
36493,30,27,16
36494,30,27,17
36495,30,27,18
36496,30,27,19
36497,30,27,20
36498,30,27,21
36499,30,27,25
36500,30,27,26
36501,30,27,27
36502,30,27,28
36503,30,27,29
36504,30,27,30
36505,30,27,31
36506,30,27,32
36507,30,27,33
36508,30,27,34
36509,30,27,35
36510,30,27,36
36511,30,27,37
36512,30,27,38
36513,30,27,39
36514,30,27,40
36515,30,27,41
36516,30,27,42
36517,30,27,43
36518,30,27,45
36519,30,27,46
36520,30,27,47
36521,30,27,48
36522,30,28,0
36523,30,28,1
36524,30,28,2
36525,30,28,3
36526,30,28,4
36527,30,28,5
36528,30,28,6
36529,30,28,7
36530,30,28,8
36531,30,28,9
36532,30,28,10
36533,30,28,11
36534,30,28,12
36535,30,28,13
36536,30,28,14
